date,day_of_week,temperature,weather,season,event,is_weekend,holiday,menu_item,historical_sales,price,promotion,predicted_sales,production,actual_sales,wastage
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Chicken_Curry,78,240,0,70,79,78,1
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Soup,42,120,0,42,45,42,3
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Parotta,59,100,0,55,62,59,3
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Idli,101,60,0,94,102,101,1
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Dosa,90,80,0,96,104,90,14
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Samosa,119,30,0,127,138,119,19
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Cooldrinks,110,50,0,99,106,110,0
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,IceCream,94,90,0,87,92,94,0
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Puri,98,70,0,106,119,98,21
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Tea,200,20,0,197,221,200,21
28-07-2024,Sunday,28.8,Sunny,Winter,None,1,0,Coffee,151,40,0,147,157,151,6
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Biryani,128,220,0,129,136,128,8
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Fried_Rice,71,180,0,67,71,71,0
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Noodles,67,160,0,72,80,67,13
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Paneer_Curry,53,200,0,51,55,53,2
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Chicken_Curry,82,240,0,74,83,82,1
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Soup,45,120,0,45,49,45,4
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Parotta,61,100,0,66,71,61,10
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Idli,86,60,0,94,102,86,16
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Dosa,94,80,0,96,102,94,8
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Samosa,129,30,0,127,144,129,15
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Cooldrinks,106,50,0,115,125,106,19
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,IceCream,82,90,0,81,92,82,10
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Puri,93,70,0,99,106,93,13
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Tea,229,20,0,243,271,229,42
29-07-2024,Monday,27.7,Rainy,Winter,None,0,0,Coffee,144,40,0,132,147,144,3
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Biryani,126,220,0,137,151,126,25
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Fried_Rice,68,180,0,62,69,68,1
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Noodles,69,160,0,62,68,69,0
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Paneer_Curry,54,200,0,59,64,54,10
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Chicken_Curry,71,240,0,75,82,71,11
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Soup,25,120,0,26,29,25,4
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Parotta,52,100,0,49,54,52,2
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Idli,90,60,0,89,100,90,10
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Dosa,79,80,0,85,92,79,13
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Samosa,115,30,0,104,113,115,0
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Cooldrinks,128,50,0,140,148,128,20
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,IceCream,93,90,0,100,113,93,20
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Puri,79,70,0,74,78,79,0
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Tea,143,20,0,147,154,143,11
30-07-2024,Tuesday,37.2,Sunny,Monsoon,None,0,0,Coffee,153,40,0,141,157,153,4
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Biryani,130,220,1,131,140,130,10
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Fried_Rice,84,180,1,88,97,84,13
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Noodles,77,160,1,71,77,77,0
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Paneer_Curry,62,200,1,62,70,62,8
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Chicken_Curry,88,240,1,91,97,88,9
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Soup,40,120,1,41,45,40,5
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Parotta,59,100,1,64,72,59,13
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Idli,110,60,1,120,131,110,21
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Dosa,93,80,1,85,93,93,0
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Samosa,128,30,1,137,148,128,20
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Cooldrinks,106,50,1,97,111,106,5
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,IceCream,101,90,1,103,108,101,7
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Puri,66,70,1,71,77,66,11
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Tea,167,20,1,162,183,167,16
31-07-2024,Wednesday,31.8,Sunny,Monsoon,None,0,0,Coffee,167,40,1,177,202,167,35
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Biryani,106,220,0,111,117,106,11
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Fried_Rice,76,180,0,78,89,76,13
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Noodles,74,160,0,67,76,74,2
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Paneer_Curry,54,200,0,57,65,54,11
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Chicken_Curry,74,240,0,74,82,74,8
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Soup,24,120,0,22,24,24,0
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Parotta,53,100,0,52,56,53,3
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Idli,104,60,0,113,124,104,20
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Dosa,69,80,0,75,80,69,11
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Samosa,118,30,0,122,135,118,17
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Cooldrinks,148,50,0,149,169,148,21
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,IceCream,118,90,0,126,137,118,19
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Puri,74,70,0,70,79,74,5
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Tea,154,20,0,146,153,154,0
01-08-2024,Thursday,36.4,Cloudy,Monsoon,None,0,0,Coffee,146,40,0,145,153,146,7
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Biryani,112,220,0,104,115,112,3
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Fried_Rice,74,180,0,78,82,74,8
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Noodles,70,160,0,66,75,70,5
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Paneer_Curry,56,200,0,57,62,56,6
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Chicken_Curry,83,240,0,75,84,83,1
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Soup,31,120,0,33,35,31,4
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Parotta,56,100,0,53,60,56,4
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Idli,100,60,0,92,98,100,0
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Dosa,89,80,0,91,99,89,10
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Samosa,102,30,0,107,116,102,14
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Cooldrinks,124,50,0,115,121,124,0
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,IceCream,94,90,0,89,95,94,1
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Puri,75,70,0,82,86,75,11
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Tea,150,20,0,136,155,150,5
02-08-2024,Friday,26.7,Sunny,Monsoon,None,0,0,Coffee,153,40,0,141,155,153,2
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Biryani,121,220,0,115,126,121,5
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Fried_Rice,97,180,0,92,97,97,0
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Noodles,67,160,0,62,69,67,2
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Paneer_Curry,66,200,0,70,74,66,8
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Chicken_Curry,96,240,0,102,112,96,16
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Soup,39,120,0,39,43,39,4
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Parotta,56,100,0,53,56,56,0
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Idli,113,60,0,123,138,113,25
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Dosa,81,80,0,79,83,81,2
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Samosa,113,30,0,120,130,113,17
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Cooldrinks,108,50,0,108,123,108,15
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,IceCream,91,90,0,94,107,91,16
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Puri,88,70,0,80,84,88,0
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Tea,168,20,0,184,200,168,32
03-08-2024,Saturday,29,Sunny,Monsoon,None,1,0,Coffee,156,40,0,153,163,156,7
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Biryani,116,220,0,116,124,116,8
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Fried_Rice,92,180,0,83,93,92,1
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Noodles,77,160,0,74,82,77,5
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Paneer_Curry,68,200,0,71,81,68,13
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Chicken_Curry,83,240,0,79,85,83,2
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Soup,46,120,0,49,51,46,5
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Parotta,57,100,0,52,57,57,0
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Idli,115,60,0,106,118,115,3
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Dosa,91,80,0,99,113,91,22
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Samosa,133,30,0,142,150,133,17
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Cooldrinks,97,50,0,100,109,97,12
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,IceCream,87,90,0,79,88,87,1
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Puri,84,70,0,79,85,84,1
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Tea,210,20,0,212,231,210,21
04-08-2024,Sunday,30.8,Sunny,Winter,None,1,0,Coffee,149,40,0,139,156,149,7
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Biryani,177,220,1,169,192,177,15
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Fried_Rice,137,180,1,139,150,137,13
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Noodles,104,160,1,114,120,104,16
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Paneer_Curry,101,200,1,102,116,101,15
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Chicken_Curry,118,240,1,126,136,118,18
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Soup,58,120,1,61,69,58,11
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Parotta,79,100,1,81,88,79,9
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Idli,178,60,1,191,218,178,40
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Dosa,149,80,1,149,168,149,19
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Samosa,171,30,1,161,173,171,2
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Cooldrinks,133,50,1,145,162,133,29
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,IceCream,114,90,1,119,133,114,19
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Puri,128,70,1,132,141,128,13
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Tea,312,20,1,322,361,312,49
05-08-2024,Monday,26.3,Sunny,Winter,Festival,0,1,Coffee,217,40,1,220,240,217,23
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Biryani,168,220,1,155,174,168,6
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Fried_Rice,110,180,1,110,121,110,11
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Noodles,89,160,1,84,94,89,5
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Paneer_Curry,87,200,1,89,97,87,10
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Chicken_Curry,107,240,1,113,127,107,20
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Soup,49,120,1,53,56,49,7
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Parotta,63,100,1,57,62,63,0
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Idli,160,60,1,173,190,160,30
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Dosa,139,80,1,127,140,139,1
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Samosa,153,30,1,142,149,153,0
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Cooldrinks,131,50,1,133,151,131,20
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,IceCream,100,90,1,109,117,100,17
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Puri,125,70,1,134,152,125,27
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Tea,281,20,1,259,285,281,4
06-08-2024,Tuesday,27.1,Sunny,Summer,Local_Event,0,0,Coffee,231,40,1,224,252,231,21
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Biryani,128,220,0,140,155,128,27
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Fried_Rice,90,180,0,93,104,90,14
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Noodles,77,160,0,76,83,77,6
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Paneer_Curry,62,200,0,58,61,62,0
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Chicken_Curry,87,240,0,93,100,87,13
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Soup,38,120,0,40,45,38,7
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Parotta,52,100,0,56,61,52,9
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Idli,131,60,0,127,138,131,7
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Dosa,120,80,0,109,123,120,3
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Samosa,119,30,0,118,130,119,11
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Cooldrinks,93,50,0,98,109,93,16
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,IceCream,84,90,0,77,83,84,0
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Puri,111,70,0,121,139,111,28
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Tea,199,20,0,183,199,199,0
07-08-2024,Wednesday,31.2,Sunny,Summer,None,0,0,Coffee,188,40,0,201,225,188,37
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Biryani,187,220,1,177,200,187,13
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Fried_Rice,116,180,1,106,121,116,5
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Noodles,111,160,1,106,120,111,9
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Paneer_Curry,76,200,1,78,86,76,10
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Chicken_Curry,123,240,1,112,119,123,0
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Soup,52,120,1,55,60,52,8
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Parotta,73,100,1,67,73,73,0
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Idli,178,60,1,193,218,178,40
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Dosa,149,80,1,144,155,149,6
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Samosa,190,30,1,208,221,190,31
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Cooldrinks,148,50,1,134,150,148,2
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,IceCream,120,90,1,124,142,120,22
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Puri,144,70,1,144,164,144,20
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Tea,256,20,1,258,282,256,26
08-08-2024,Thursday,31.1,Sunny,Monsoon,Festival,0,1,Coffee,236,40,1,253,268,236,32
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Biryani,162,220,0,173,189,162,27
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Fried_Rice,110,180,0,114,128,110,18
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Noodles,104,160,0,107,113,104,9
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Paneer_Curry,80,200,0,78,85,80,5
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Chicken_Curry,112,240,0,122,136,112,24
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Soup,54,120,0,48,53,54,0
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Parotta,73,100,0,77,86,73,13
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Idli,159,60,0,173,198,159,39
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Dosa,142,80,0,143,151,142,9
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Samosa,193,30,0,199,223,193,30
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Cooldrinks,149,50,0,136,144,149,0
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,IceCream,130,90,0,119,135,130,5
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Puri,135,70,0,143,153,135,18
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Tea,256,20,0,240,258,256,2
09-08-2024,Friday,33.5,Sunny,Summer,Festival,0,1,Coffee,245,40,0,265,302,245,57
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Biryani,131,220,0,119,133,131,2
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Fried_Rice,85,180,0,81,89,85,4
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Noodles,105,160,0,101,113,105,8
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Paneer_Curry,77,200,0,77,82,77,5
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Chicken_Curry,103,240,0,110,121,103,18
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Soup,31,120,0,30,34,31,3
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Parotta,58,100,0,57,63,58,5
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Idli,135,60,0,148,167,135,32
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Dosa,115,80,0,107,115,115,0
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Samosa,175,30,0,183,205,175,30
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Cooldrinks,170,50,0,170,192,170,22
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,IceCream,143,90,0,144,164,143,21
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Puri,113,70,0,119,131,113,18
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Tea,189,20,0,186,201,189,12
10-08-2024,Saturday,34.9,Cloudy,Winter,Local_Event,1,0,Coffee,195,40,0,213,242,195,47
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Biryani,109,220,0,118,132,109,23
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Fried_Rice,82,180,0,84,88,82,6
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Noodles,104,160,0,105,116,104,12
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Paneer_Curry,64,200,0,67,70,64,6
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Chicken_Curry,94,240,0,85,92,94,0
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Soup,42,120,0,43,48,42,6
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Parotta,54,100,0,52,58,54,4
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Idli,124,60,0,120,136,124,12
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Dosa,120,80,0,109,118,120,0
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Samosa,149,30,0,154,166,149,17
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Cooldrinks,129,50,0,138,150,129,21
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,IceCream,118,90,0,111,120,118,2
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Puri,107,70,0,112,122,107,15
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Tea,195,20,0,181,196,195,1
11-08-2024,Sunday,28.4,Sunny,Monsoon,None,1,0,Coffee,162,40,0,162,173,162,11
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Biryani,120,220,0,114,120,120,0
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Fried_Rice,73,180,0,76,84,73,11
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Noodles,73,160,0,67,76,73,3
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Paneer_Curry,58,200,0,59,62,58,4
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Chicken_Curry,83,240,0,82,91,83,8
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Soup,22,120,0,21,23,22,1
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Parotta,47,100,0,43,48,47,1
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Idli,93,60,0,83,87,93,0
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Dosa,105,80,0,102,108,105,3
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Samosa,134,30,0,135,144,134,10
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Cooldrinks,136,50,0,131,145,136,9
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,IceCream,133,90,0,134,145,133,12
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Puri,93,70,0,90,102,93,9
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Tea,165,20,0,149,165,165,0
12-08-2024,Monday,36.9,Sunny,Summer,None,0,0,Coffee,161,40,0,160,169,161,8
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Biryani,127,220,1,137,152,127,25
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Fried_Rice,91,180,1,99,108,91,17
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Noodles,79,160,1,73,81,79,2
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Paneer_Curry,66,200,1,68,73,66,7
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Chicken_Curry,97,240,1,99,109,97,12
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Soup,37,120,1,34,35,37,0
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Parotta,61,100,1,63,69,61,8
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Idli,105,60,1,104,110,105,5
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Dosa,108,80,1,104,113,108,5
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Samosa,113,30,1,107,121,113,8
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Cooldrinks,107,50,1,103,110,107,3
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,IceCream,108,90,1,98,103,108,0
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Puri,93,70,1,94,104,93,11
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Tea,221,20,1,200,228,221,7
13-08-2024,Tuesday,32.3,Cloudy,Summer,None,0,0,Coffee,179,40,1,164,183,179,4
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Biryani,112,220,0,118,133,112,21
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Fried_Rice,87,180,0,88,95,87,8
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Noodles,69,160,0,69,76,69,7
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Paneer_Curry,64,200,0,58,65,64,1
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Chicken_Curry,80,240,0,77,81,80,1
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Soup,40,120,0,36,41,40,1
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Parotta,45,100,0,41,46,45,1
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Idli,92,60,0,89,100,92,8
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Dosa,104,80,0,106,118,104,14
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Samosa,102,30,0,111,118,102,16
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Cooldrinks,78,50,0,76,82,78,4
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,IceCream,90,90,0,86,90,90,0
14-08-2024,Wednesday,26.6,Cloudy,Monsoon,Local_Event,0,0,Puri,89,70,0,80,87,89,0
